"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上櫃日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"7713","威力德生醫股份有限公司","威力德生醫","生技醫療業","－","高雄市三民區民族一路80號19樓之1、2","	70424425","周國忠","陳泓仁","羅怡君","副總經理","詹舒涵","(07)380-0773","2003/04/28","2025/02/24",新台幣                 10.0000元,454788430,45478843,0,0,合併,每年,董事會,"元大證券股份有限公司股務代理部","(02)2586-5859","臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","陳珍麗","吳秋燕","WeLeader","19F-1、2,No.80,Minzu 1st Rd.,Sanmin District,Kaohsiung City,Taiwan .R.O.C.","(07)380-0751","weleader@weleader.com.tw","https://www.weleader.com.tw","羅怡君","副總經理","(07)380-0773","IR@weleader.com.tw","https://www.weleader.com.tw/stakeholder.htm","https://www.weleader.com.tw/cg.htm"
"7714","創泓科技股份有限公司","創泓科技","數位雲端","－","臺北市內湖區洲子街77號10樓","	53120898","黃健寧","朱陳儀珍","曾耀德","副總經理","蘇柔安","02-26583077","2010/12/29","2025/01/15",新台幣                 10.0000元,210000000,21000000,0,0,合併,每半會計年度,董事會,"中國信託商業銀行代理部","02-66365566","臺北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","龔則立","周仕杰","UFTC","10F., No. 77, Zhouzi St., Neihu Dist.Taipei City, Taiwan (R.O.C.)","02-26583097","finance@uniforce.com.tw","www.uniforce.com.tw","曾耀德","副總經理","02-26583077","finance@uniforce.com.tw","https://www.uniforce.com.tw/article.php?lang=tw&tb=1&id=21","https://www.uniforce.com.tw/article.php?lang=tw&tb=1&id=21"
"7715","裕山環境工程股份有限公司","裕山","綠能環保","－","高雄市三民區民族一路80號30樓之二","	84339006","劉原宏","張育祺","官長勝","專案事業部營運長","伍俊彥","07-3985500","1993/11/09","2025/01/15",新台幣                 10.0000元,337345000,33734500,0,0,合併,每年,董事會,"中國信託商業銀行(股)公司代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","安永聯合會計師事務所","陳政初會計師","洪國森會計師","Yuh Shan","30F.-2, No. 80, Minzu 1st Rd., Sanmin Dist.,Kaohsiung City 807413 , Taiwan (R.O.C)","07-3983300","services@yseec.com","http://www.yseec.com","官長勝","營運長","07-3985500","services@yseec.com","http://www.yseec.com","https://www.yseec.com/tw/ir_corporate"
"7716","昱臺國際股份有限公司","昱臺國際","航運業","－","台北市中山區南京東路三段28號4樓","	84938207","劉枋","林興芳","蕭家辭","財務長","沈正豪","02-25166856","1994/09/01","2025/10/28",新台幣                 10.0000元,225000000,22500000,0,0,合併,每年,股東會,"中國信託商業銀&#64008;代理部","(02)6636-5566","台&#63843;市中正區重慶南&#63799;一段 83 號 5 &#63820;","安侯建業&#63895;合會計師事務所","黃柏淑","吳仲舜","ITI","4FL. No.28, Sec.3, Nanjing East RoadTaipei, Taiwan ROC","02-25092304","itigroup@iti-international.com","https://www.iti-international.com/","蕭家辭","財務長","2516-6856","","https://www.iti-international.com/","－"
"7717","英屬開曼群島商萊德光電(股)公司","萊德光電-KY","通信網路業","KY","新北市中和區中正路872號15樓之1","	93676577","環隆科技股份有限公司 代表人：歐仁傑","沈培生","沈培生","執行長","李昕容","(02)2222-8699","2014/08/08","2025/11/17",新台幣                 10.0000元,247776980,24777698,0,0,合併,每年,股東會,"中國信託商業銀行股務代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","梁嬋女","郭加龍","Lightel-KY","15F.-1, No. 872, Zhongzheng Rd.,Zhonghe Dist., New Taipei City, Taiwan","(02)2223-2699","IR@lightel.com","http://www.lightel-ky.com","李昕容","財務主管","(02)2222-8699","IR@lightel.com","http://www.lightel-ky.com","https://www.lightel-ky.com/governance/"
"7718","友鋮股份有限公司","友鋮","鋼鐵工業","－","台南市東區東門路一段358號9樓之4","	12906711","張宏誠","張宏誠","張棟卿","管理部門副總經理","方建泓","(06)236-0687","2001/10/02","2025/03/18",新台幣                 10.0000元,463564840,46356484,0,0,合併,每年,股東會,"富邦綜合證券股務代理部","(02)2361-1300","台北市中正區許昌街17號11樓","安永聯合會計師事務所","洪國森會計師","李芳文會計師","SPEC","9F.-4, No. 358, Sec. 1, Dongmen Rd., East Dist.,Tainan City 701002, Taiwan(R.O.C.)","(06)236-1588","spec.pro@spec.com.tw","https://www.spec.com.tw/","張棟卿","管理部門副總經理","(06)236-0687#701","spec.pro@spec.com.tw","https://www.spec.com.tw/","－"
"7723","築間餐飲事業股份有限公司","築間","觀光餐旅","－","台中市西屯區臺灣大道三段789號14樓之2","	83293333","林楷傑","周秀花","高偉傑","財務長","李秋燕","04-24228966","2020/12/15","2025/04/30",新台幣                 10.0000元,506195500,50619550,0,0,合併,每半會計年度,董事會,"凱基證券股份有限公司","02-23892999","台北市重慶南路一段2號5樓","安侯建業聯合會計師事務所","洪士剛","莊鈞維","JHU JIAN","Rm. 2, 14F., No. 789, Sec. 3, Taiwan Blvd., Xitun Dist.Taichung City 407 , Taiwan (R.O.C.)","04-24226411","investor@jhujian.com.tw","https://www.jhujian.com.tw/","高偉傑","財務長","04-24228966","investor@jhujian.com.tw","https://www.jhujian.com.tw/","https://www.jhujian.com.tw/8"
"7728","光焱科技股份有限公司","光焱科技","其他電子業","－","高雄市路竹區路科五路96號1樓","	24362164","柯歷亞","廖華賢","廖清霖","協理","黃沛健","07-6955669","2009/03/02","2025/03/06",新台幣                 10.0000元,138540800,13854080,0,0,合併,每年,董事會,"台新綜合證券(股)公司股務代理部","(02)2504-8125","台北市建國北路一段96號地下一樓","安永聯合會計師事務所","陳政初","李芳文","Enlitech","1F., No.96, Luke 5th Rd., Luzhu Dist., Kaohsiung City ,TaiwanKaohsiung City ,Taiwan","07-6955785","qeservice@enli.com.tw","https://enlitechnology.com/zh-hant/","黃沛健","協理","07-6955669","qeservice@enli.com.tw","https://enlitech-sensor.com/zh-hant/","https://enlitechnology.com/zh-hant/investor/"
"7734","印能科技股份有限公司","印能科技","半導體業","－","新竹市香山區大湖路173號","	28800030","洪誌宏","洪誌宏","蘇桓平","副總經理","王炳坤","03-5375068","2007/09/27","2025/02/26",新台幣                 10.0000元,280000000,28000000,0,0,合併,每年,股東會,"台新證券股務代理部","(02)2504-8125","台北市中山區建國北路一段96號B1","勤業眾信聯合會計師事務所","陳明煇會計師","林政治會計師","APT","No. 173, Dahu Road, Xiangshan DistrictHsinchu City 300110, Taiwan (R.O.C.)","03-5375058","IR@ableprint.com.tw","http://www.ableprint.com.tw","蘇桓平","副總經理","03-5375068","IR@ableprint.com.tw","http://www.ableprint.com.tw","http://www.ableprint.com.tw"
"7738","東聯互動股份有限公司","東聯互動","數位雲端","－","新北市土城區中央路四段51號7樓-1","	65279409","吳侑勳","吳侑勳","吳侑勳","董事長兼總經理","方靖傑","02-22425511","2016/08/26","2025/10/16",新台幣                 10.0000元,273557990,27355799,0,0,合併,每年,董事會,"兆豐證券股份有限公司","(02)33930898","台北市忠孝東路二段95號1樓","安永聯合會計師事務所","呂倩雯","余倩如","EUI","7F.-1, No. 51, Sec. 4 , Zhongyang Rd., Tucheng Dist.,New Taipei City , Taiwan (R.O.C.)","02-22423339","PA@eui.money","https://www.eui.money","吳侑勳","董事長兼總經理","02-22425511","PA@eui.money","https://www.eui.money/esg","－"
"7743","金利食安科技股份有限公司","金利食安","食品工業","－","屏東縣屏東市前進里5鄰園西街15號","	53414676","廖日興","殷豪","殷豪","總經理","陳翠玲","08-7562188","2011/06/09","2025/05/20",新台幣                 10.0000元,364833380,36483338,0,0,合併,每年,董事會,"凱基證券股份有限公司股務代理部","02-23892999","台北市中正區重慶南路一段2號5樓","勤業眾信聯合會計師事務所","謝明忠","呂宜真","KFS","No. 15, Yuanxi St.Pingtung City, 90037, Taiwan (R.O.C.)","08-7562180","kfs-service@kfs-foodtech.com","http://www.kfs-foodtech.com/","蘇惠菊","財務主管","08-7562188","kfs-service@kfs-foodtech.com","http://www.kfs-foodtech.com/","－"
"7744","崴寶精密科技股份有限公司","崴寶","電子零組件業","－","臺中市西屯區市政北七路186號11樓之9","	90290162","姚旭初","姚旭初","范崇德","副總經理","劉欣宜","04-2254-9456","2022/06/30","2025/11/27",新台幣                 10.0000元,320000000,32000000,0,0,合併,每年,股東會,"元富證券股份有限公司股務代理部","02-2768-6668","台北市松山區光復北路11巷35號B1","安永聯合會計師事務所","黃宇廷","黃子評","WB","11 F.-9, No. 186, Shizheng N. 7th Rd., Xitun Dist.Taichung City, Taiwan","04-2254-9456","ir@wnbtech.com","https://wnbtech.com/zh/","范崇德","副總經理","04-2254-9456","ir@wnbtech.com","https://wnbtech.com/zh/","－"
"7747","昕奇雲端科技股份有限公司","昕奇雲端","數位雲端","－","臺北市內湖區瑞光路76巷33號2樓","	55639539","許承強","許承強(暫代)","黃國&#23791;","副總經理","張秋華","02-87923677","2017/10/11","2025/07/11",新台幣                 10.0000元,274260000,27426000,0,0,合併,每年,董事會,"元大證券股務代理部","02-2586-5859","臺北市大安區敦化南路2段67號地下一樓","安侯建業聯合會計師事務所","江家齊","趙敏如","GCS","2F., No. 33, Ln. 76, Ruiguang Rd., Neihu Dist.,Taipei City 114 , Taiwan (R.O.C)","02-87923941","ir@grandtechcloud.com","https://www.grandtechcloud.com","黃國&#23791;","副總經理","02-87923677","ir@grandtechcloud.com","https://www.grandtechcloud.com","－"
"7751","竑騰科技股份有限公司","竑騰","半導體業","－","高雄市楠梓區經六路61號","	89999982","王獻儀","徐嘉新","羅亦淞","專案經理","龔品瑜","07-3631000","1994/12/27","2025/08/26",新台幣                 10.0000元,268886000,26888600,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","10008台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","陳珍麗","吳秋燕","HORNG TERNG","No.61,Jing 6th Rd., Nantze DistrictKaohsiung 81170, Taiwan","07-3686640","isung.lo@hta.com.tw","https://www.hta.com.tw/","羅亦淞","專案經理","0978907751","isung.lo@hta.com.tw","https://www.hta.com.tw/article.php?lang=tw&tb=8&id=397","https://www.hta.com.tw/article.php?lang=tw&tb=8&id=407&ot=all"
"7753","星亞視覺股份有限公司","星亞","光電業","－","新竹科學園區新竹市力行五路1號8樓","	90542250","戴呈易","李柏龍","李柏龍","總經理","黃國書","03-5638966","2021/09/16","2025/08/11",新台幣                 10.0000元,250000000,25000000,0,0,個別,每年,董事會,"台新綜合證券股務代理部","02-25048125","台北市中山區建國北路一段96 號B1","勤業眾信聯合會計師事務所","陳致源","周仕杰","SAVC","8F.,NO.1,Li-hsin Rd.V,Hsinchu Science ParkHsinchu,Taiwan,R.O.C.","03-5773605","info-corp@savc-vision.com","https://www.savc-vision.com/","李柏龍","總經理","03-5638966","stock@savc-vision.com","https://www.savc-vision.com/about-savc/","－"
"7757","金色三麥餐飲股份有限公司","金色三麥","觀光餐旅","－","新北市三重區新北大道2段260號","	24692475","葉冠廷","葉淑芬","葉淑芬","總經理","王良佐","02-7716-6666","2014/09/01","2025/10/20",新台幣                 10.0000元,241000000,24100000,0,0,合併,每年,股東會,"中國信託商業銀行股份有限公司","02-6636-5566","台北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","林柏全","楊蕙慈","Lebledor","No. 260, Sec. 2, New Taipei Blvd., Sanchong Dist.New Taipei City 24158, Taiwan (R.O.C.)","02-7716-5555","ir@Lebledor.com","www.sunmaigroup.com","王良佐","財務長","02-7716-7757","ir@lebledor.com","www.sunmaigroup.com","－"
"7767","仁大資訊股份有限公司","仁大資訊","資訊服務業","－","新北市五股區五工三&#63799;118 號","	16890535","林士茵","陳宏明","陳宏明","總經&#63972;","陳欣喬","(02)2298-2958","1999/04/12","2025/12/10",新台幣                 10.0000元,301000000,30100000,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南&#63799;一段83 號5 樓","勤業眾信聯合會計師事務所","邱盟捷","鄭欽宗","HPI","No. 118, Wugong 3rd Rd., Wugu Dist., New Taipei City 248019 , Taiwan (R.O.C.)New Taipei City, Taiwan.","(02)2298-2795","IR@hpicorp.com.tw","https://www.hpicorp.com.tw","陳宏明","總經&#63972;","(02)2298-2958","IR@hpicorp.com.tw","https://www.hpicorp.com.tw","－"
"7770","君曜科技股份有限公司","君曜","半導體業","－","新竹市東區光復路二段2巷49-1號2樓","	53175112","林澤琦","林秉琦","江佳蓁","財會行政處長","林俊佑","035790045","2010/10/28","2025/12/10",新台幣                 10.0000元,300620530,30062053,0,0,合併,每年,股東會,"永豐金證券股務代理部","0223816288","台北市博愛路17號3樓","資誠聯合會計師事務所","蔣承翰","鄭雅慧","ZEITEC","2F. NO.49-1 Ln, 2, Sec. 2GuangFu Rd., HsinChu City Taiwan (R.O.C)","035790045","IR@zeitecsemi.com","www.zeitecsemi.com","江佳蓁","財會行政處長","035790045","IR@zeitecsemi.com","www.zeitecsemi.com","－"
"7777","能率亞洲資本股份有限公司","能率亞洲","其他","－","台北市南京東路三段248號6樓之2","	54398718","謝發達","游智元","游智元","總經理","黃素君","02-27403628","2015/03/10","2025/12/22",新台幣                 10.0000元,1825000000,182500000,0,0,個別,每半會計年度,董事會,"第一金證券股務代理部","02-25635711","台北市大安區安和路一段27號6樓","資誠聯合會計師事務所","馮敏娟","王菘澤","ABICO ASIA","6F.-2, No. 248, Sec. 3, Nanjing E. Rd., Songshan Dist., Taipei CityTaipei,Taiwan ,R.O.C.","02-27400658","ir@abicoasia.com.tw","https://www.abicoasia.com.tw/","黃素君","協理","02-27403628","ir@abicoasia.com.tw","https://www.abicoasia.com.tw/investors_interest.php","－"
"7782","光速火箭股份有限公司","光速火箭","居家生活","－","新北市新莊區新北大道二段217號8F","	65279724","陳冠愷","李冠霆","蘇志和","財務長","沈宗良","02-8522-8955","2016/08/26","2025/10/28",新台幣                 10.0000元,232130000,23213000,0,0,合併,每年,董事會,"群益金鼎證券(股)公司股務代理部","(02)2702-3999","台北市敦化南路二段九十七號地下二樓","安侯建業聯合會計師事務所","黃明宏會計師","楊雲筑會計師","SPEEDING ROCKET","8F., No. 217, Sec. 2, New Taipei BlvdXinzhuang Dist., New Taipei City, Taiwan","02-8522-8956","spokesman@speeding-rocket.com","https://www.speeding-rocket.com","蘇志和","財務長","02-8522-8955","spokesman@speeding-rocket.com","https://www.speeding-rocket.com","－"
"7792","安葆國際實業股份有限公司","安葆","其他電子業","－","新北市新店區北新路三段207-5號5樓","	84751639","陳志復","陳志復","陳志復","董事長兼總經理","陳永裕","(02)29108118","1994/02/04","2026/01/28",新台幣                 10.0000元,466620000,46662000,0,0,合併,每年,董事會,"元大證券股份有限公司股務代理部","(02)2586-5859","106台北市大安區敦化南路二段67號地下1樓","安侯建業聯合會計師事務所","黃柏淑","吳仲舜","AM-POWER","5F., No. 207-5, Sec. 3, Beixin Rd., Xindian Dist., New Taipei City TaiwanXindian Dist., New Taipei City Taiwan","(02)29106689","IR@ampower.com.tw","https://www.ampower.com.tw/","陳志復","董事長兼總經理","(02)2910-8118","IR@ampower.com.tw","IR@ampower.com.tw","－"
"7805","威聯通科技股份有限公司","威聯通","數位雲端","－","新北市汐止區中興路22號2樓","	80682695","張明智","劉文義","陳怡蓉","財務長","林思綺","(02)26412000","2004/03/11","2025/12/22",新台幣                 10.0000元,328251010,32825101,0,0,合併,每年,董事會,"群益金鼎證券股務代理部","(02)2702-3999","台北市大安區敦化南路二段97號B2","安侯建業聯合會計師事務所","陳宗哲","韓沂璉","QNAP","2F., No. 22, Zhongxing Rd., Xizhi Dist.New Taipei City 221 , Taiwan (R.O.C.)","(02)26410555","IR@QNAP.COM","https://www.qnap.com","陳怡蓉","財務長","(02)26412000","IR@QNAP.COM","https://www.qnap.com","－"
"7810","捷創科技股份有限公司","捷創科技","半導體業","－","新竹市東區關新里關新路27號6樓之1","	27295674","林益民","林益民","鄭文吉","副總","胡嘉禎","03-5638886","2004/05/20","2025/12/23",新台幣                 10.0000元,202500000,20250000,0,0,個別,每年,股東會,"元大證券股份有限公司股務代理部","02-25865859","臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","葉東煇","&#28201;智源","JTRON","6F-1, No.27, Guan-Hsin Rd., East DistHsinchu , Taiwan(R.O.C)","03-5638816","ir@jtron-tech.com","https://www.jtron-tech.com","鄭文吉","副總","03-5638886","ir@jtron-tech.com","https://www.jtron-tech.com","－"
"8024","佑華微電子股份有限公司","佑華","半導體業","－","新竹市光復路2段295號9樓之1","	86806602","林振興","翁啟培","翁啟培","總經理","廖郁欣","03-5736660","1992/07/28","2006/09/25",新台幣                 10.0000元,451601000,45160100,0,0,合併,每年,股東會,"永豐金證券股份有限公司","02-23816288","台北市中正區博愛路17號3樓","勤業眾信聯合會計師事務所","林心彤","葉東煇","　Alpha","9F-1,295,Sec. 2,Kuang Fu RoadHsinchu, Taiwan, R.O.C　","03-5736661","shareholder@ealpha.com.tw","https://www.ealpha.com.tw","廖郁欣","經理","03-5736660#399","shareholder@ealpha.com.tw","https://www.ealpha.com.tw/tw/info.asp","https://www.ealpha.com.tw/tw/info.asp"
"8027","鈦昇科技股份有限公司","鈦昇","電機機械","－","高雄市燕巢區橫山路六十一號","	22101002","王明慶","張光明","林傑倫","行銷處處長","張正彥","(07)6156600","1994/10/28","2015/06/09",新台幣                 10.0000元,1074805290,107480529,0,0,合併,每年,董事會,"永豐金證券股份有限公司","(02)23816288","台北市中正區博愛路十七號三樓","國富浩華聯合會計師事務所","謝仁耀","李國銘","E&R","61 , Heng  Shan  Road , Yen-Chau  HsiangKaohsiung  Taiwan  R.O.C","(07)6155511","spokesman_8027@enr.com.tw","www.enr.com.tw","林傑倫","行銷處處長","07-6156600","spokesman_8027@enr.com.tw","https://www.enr.com.tw/list/ir-1580715906.htm","https://www.enr.com.tw/list/ir-1580715999.htm"
"8032","光菱電子股份有限公司","光菱","電子通路業","－","新北市汐止區新台五路一段79號9樓之7","	22626725","廖順榮","陳建龍","帥緒廷","執行副總經理","張振成","(02)26981143","1987/08/15","2003/10/02",新台幣                 10.0000元,518103000,51810300,0,0,合併,每年,董事會,"元大證券股份有限公司股務代理部","(02)2586-5859","臺北市大安區敦化南路2段67號地下一樓","勤業眾信會計師事務所","陳俊宏","黃秀椿","KORYO","9F.-7, No.79, Sec. 1, Xintai 5th Rd.,Xizhi Dist.,New Taipei City 221,TaiwanTAIPEI,TAIWAN,R.O.C","(02)26981147","ir@koryo.com.tw","www.koryo.com.tw","張振成","管理部 協理","(02)26981143","ir@koryo.com.tw","www.koryo.com.tw/public/page/24","https://www.koryo.com.tw/public/investorsclass/1"
"8034","榮群電訊股份有限公司","榮群","通信網路業","－","新竹科學工業園區工業東九路五號３樓","	86001464","王慶橖","王慶橖","黃鳳珠","協理","王藝錚","03-5788693","1992/04/20","2004/05/06",新台幣                 10.0000元,565863530,56586353,0,0,合併,每年,股東會,"永豐金證券股務代理部","02-23816288","台北市中正區博愛路17號3F","資誠聯合會計師事務所","蔣承翰","鄭雅慧","OPNET","3F, No.5,Industry E, Rd. IX, Science-Based Industrial Park,Hsinchu, Taiwan, R.O.C.","03-5789788","ir@opnet.com.tw","www.opnet.com.tw","黃鳳珠","協理","03-5788693-500","spokesperson@opnet.com.tw","https://www.opnet.com.tw/zh-tw/a4-11049-12467/%E5%88%A9%E5%AE%B3%E9%97%9C%E4%BF%82%E4%BA%BA%E6%BA%9D","https://www.opnet.com.tw/zh-tw/a3-2476/%E5%85%AC%E5%8F%B8%E6%B2%BB%E7%90%86.html"
"8038","長園科技實業股份有限公司","長園科","電子零組件業","－","(407)中部科學工業園區台中市西屯區科雅東路9號","	16207745","張李琇玉","張惇育","張惇育","總經理","陳泰逢","04-25658768","1997/08/28","2013/11/21",新台幣                 10.0000元,622781900,62278190,1300000,0,合併,每年,股東會,"元大證券股份有限公司","02-2586-5859","臺北市大安區敦化南路2段67號地下一樓","資誠聯合會計師事務所","賴志維","王玉娟","CAEC","NO.9,Keya E.Rd,Situn District, Taichung City 407.TAICHUNG, TAIWAN","04-25658368","ir@caec.com.tw","www.caec.com.tw","張惇育","總經理","04-25658768","ir@caec.com.tw","http://www.caec.com.tw/investorzone_tw.php","http://www.caec.com.tw/governance_tw.php?id=46"
"8040","九暘電子股份有限公司","九暘","半導體業","－","新竹市光復路2段2巷47號10樓之1","	16069953","謝清江","潘建華","王婉娥","處長","林靜瑩","03-5750275","1997/07/19","2007/04/30",新台幣                 10.0000元,964138740,96413874,27563800,0,個別,每年,股東會,"永豐金證券股份有限公司","02-23816288","台北市中正區博愛路17號3樓","安永聯合會計師事務所","胡慎緁","楊雨霓","IC+　","10F, No.47, Lane 2, Kwang-Fu RD. Sec. 2,Hsin-Chu, Taiwan, R.O.C.　","03-5750475","investor@icplus.com.tw","www.icplus.com.tw","王婉娥","處長","03-5750275","investor@icplus.com.tw","www.icplus.com.tw","－"
"8042","臺灣金山電子工業股份有限公司","金山電","電子零組件業","－","新北市三重區光復路一段六十八巷十一弄一號二樓","	03550210","江士勳","江慶信","陳安琪","管理部處長","蔡茂松","(02)29950535","1970/03/20","2004/03/22",新台幣                 10.0000元,1294625490,129462549,0,0,合併,每年,董事會,"福邦證券股務代理部","(02)2383-6888","台北市中正區忠孝西路一路6號6樓","資誠聯合會計師事務所","涂展源","賴宗羲","CHINSAN","2F., No. 1, Aly. 11, Ln. 68, Sec. 1, Guangfu Rd.SanChong Dist., New Taipei City Taiwan","(02)29950202","angel.chen@chinsan.com","www.chinsan.com","蔡茂松","財務長","(02)29950535#223","Mason.Tsai@chinsan.com","www.chinsan.com","－"
"8043","蜜望實企業股份有限公司","蜜望實","電子零組件業","－","台北市內湖區內湖路1段316號8樓","	23310983","林訓民","許弘志","蔡素卿","財務部協理","張文文","(02)87511779","1989/05/20","2003/10/24",新台幣                 10.0000元,799071700,79907170,0,0,合併,每年,董事會,"凱基證券股份有限公司","2389-2999","台北市重慶南路1段2號5樓","資誠聯合會計師事務所","葉翠苗","涂展源","　　3H","8F, NO .316 ,NEIHU ROAD,SEC. 1,　　TAIPEI,  TAIWAN  R. O. C.　　","(02)27995753","emma@threehhh.com.tw","WWW.THREEHHH.COM.TW","蔡素卿","財務部協理","8751-1779","emma@threehhh.com.tw","http://www.threehhh.com.tw/?action=case&id=33","https://www.threehhh.com.tw/topic/governance/preview/116"
"8044","網路家庭國際資訊股份有限公司","網家","數位雲端","－","台北市敦化南路二段105號12樓","	16606102","詹宏志","張瑜珊","林佳慧","協理","甯智倫","27000898","1998/07/14","2005/01/24",新台幣                 10.0000元,2056470650,205647065,71070583,0,合併,每年,董事會,"台新證券股務代理部","2504-8125","台北市建國北路一段96號地下一樓","資誠聯合會計師事務所","梁嬋女","鄭裕仁","PChome online","12F, 105, Sec. 2, Tun-Hwa S. Rd.Taipei Taiwan","2709-5021","ir@pchome.tw","www.pchome.com.tw","林佳慧","協理","02-2700-0898","ir@pchome.tw","https://corp.pchome.tw/corporate-social-responsibility/stakeholder-communication/","https://corp.pchome.tw/investor-relations"
"8047","星雲電腦股份有限公司","星雲","其他電子業","－","新北市汐止區福德二路236號4樓-1","	23360202","張祐銘","許曜廷","方彥凱","董事長特助","待補","02 26946687","1989/04/20","2004/02/09",新台幣                 10.0000元,416663430,41666343,0,0,合併,每年,股東會,"富邦綜合證券股份有限公司","(02)2361-1300","台北市中正區許昌街17號11樓","安侯建業聯合會計師事務所","鄒依芸","曾國禓","GCC　","4F,No.236,Fu-Te 2nd Rd.,Xizhi Dist., New Taipei City 221 ,Taiwan","02 26935690","kevin.fang@gcc.com.tw","http://www.gccworld.com","方彥凱","董事長特助","分機168","kevin.fang@gcc.com.tw","http://www.gccworld.com","－"
"8048","德勝科技股份有限公司","德勝","通信網路業","－","台北市南港路三段50巷1號3樓","	05094603","林坤銘","楊育哲","楊育哲","總經理","陳雲珍","02-27853961","1981/07/14","2009/09/08",新台幣                 10.0000元,577057520,57705752,0,0,合併,每年,股東會,"元大證券股份有限公司","02-2586-5859","106臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","林淑如","張淳儀","RUBYTECH　","3/F, NO.1, LANE 50, NAN KANG RD., SEC.3,TAIPEI, TAIWAN. R.O.C.　","02-27863012","rubytech@mail.rubytech.com.tw","www.rubytech.com.tw","楊育哲","總經理","02-27853961","spokesman@mail.rubytech.com.tw","https://www.rubytech.com.tw/rubytech/stakeholders/","https://www.rubytech.com.tw/rubytech/corporate-governance/"
"8049","晶采光電科技股份有限公司","晶采","光電業","－","新北市汐止區新台五路一段116號4樓","	16440433","蘇漢傑","陳志湧","陳科宏","財務長","黃秋凌","(02)2696-7269","1998/03/17","2004/02/02",新台幣                 10.0000元,1182798080,118279808,0,0,合併,每年,股東會,"永豐金證券股份有限公司","(02)2381-6288","台北市中正區博愛路17號3樓","安侯建業聯合會計師事務所","郭欣頤","寇惠植","AMPIRE","4th/FL.  No.  116,  Sec.  1,  Hsin-Tai  5th  Rd.,  Hsi-Chih  city,Taipei  Hsien,  Tawian,  R.O.C.","(02)2696-7196","pure.yang@ampire.com.tw","www.ampire.com.tw","陳科宏","財務長","(02)2696-7269#2300","investor@ampire.com.tw","http://www.ampire.com.tw/tc/p9-shareholder.asp","－"
"8050","廣積科技股份有限公司","廣積","電腦及週邊設備業","－","台北市南港區園區街3號15樓之1","	70479315","林秋旭","李家富","商志宏","執行副總經理","陳章泰/簡義芳","26557588","2000/02/15","2003/10/24",新台幣                 10.0000元,2051780350,205178035,0,0,合併,每年,董事會,"台新證券股務代理部","25048125","台北市建國北路一段96號地下一樓","勤業眾信會計師事務所","周仕杰","李東峰","IBASE　　","15F-1,No3,Yuan QU Street, NanKang,Taipei 115,Taiwan(NanKang Software Park)Taipei, Taiwan, R. O. C.　　　","26557388","benny@ibase.com.tw","www.ibase.com.tw","商志宏","執行副總經理","26557588","marketing@ibase.com.tw","www.ibase.com.tw","https://www.ibase.com.tw/tw/ir/corporate"
"8054","安國國際科技股份有限公司","安國","半導體業","－","臺北市南港區三重路66號9樓之1","	70455720","羅森洲","陳建盛","蔡玲君","執行長","陳建盛","(02)2653-5000","1999/11/23","2004/11/08",新台幣                 10.0000元,1057725660,105772566,27041000,0,合併,每年,董事會,"福邦證券股份有限公司","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","安永聯合會計師事務所","徐榮煌","陳智忠","Alcor Micro","9F.-1, No. 66, Sanchong Rd., Nangang DistrictTaipei 115, Taiwan, R.O.C.　","(02)2783-7166","AM-IR@alcormicro.com","www.alcormicro.com","姚慈恩","資深高級專員","(02)2653-5000","AM-IR@alcormicro.com","www.alcormicro.com/zh-tw/stakeholder/","www.alcormicro.com/zh-tw/investment/"
