"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","興櫃日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"7840","祥圃實業股份有限公司","祥圃","農業科技","－","臺北市中山區松江路146號8樓之2","	12483749","吳季衡","吳季衡","吳季衡","董事長兼執行長","王家蘭","02-2560-3566","1984/03/14","2025/06/18",新台幣                 10.0000元,340000000,34000000,0,0,合併,每年,股東會,"群益金鼎證券股份有限公司","02-2702-3999","台北市大安區敦化南路二段97號地下二樓","資誠聯合會計師事務所","鄧聖偉","林一帆","Nice Garden","8 F.-2, No. 146, Songjiang Rd., Zhongshan Dist.,Taipei City 104492, Taiwan","02-2560-3888","fa_service@@nicegarden.com.tw","https://www.nicegarden.com.tw/","－","－","－","－","https://www.nicegarden.com.tw/","https://www.nicegarden.com.tw/"
"7841","經貿聯網科技股份有限公司","經貿聯網","資訊服務業","－","台北市內湖區陽光街321巷56號3樓","	70543978","扈端華","扈端華","鄭紀婕","副總經理","曾仁坤","02-7720-3699","2000/04/01","2025/06/11",新台幣                 10.0000元,242004320,24200432,0,0,合併,每年,董事會,"凱基證券股份有限公司股務代理部","(02)2389-2999","台北市中正區重慶南路1段2號5樓","勤業眾信聯合會計師事務所","方涵妮","陳君銘","CyberSoft","3F, No.56, Ln. 321, Yangguang St.,Neihu District, Taipei 114, Taiwan","02-77217000","mkt4u@cybersoft4u.com","https://www.cybersoft.tw/","－","－","－","－","https://www.cybersoft.tw/","https://www.cybersoft.tw/"
"7842","天能綠電股份有限公司","天能綠電","綠能環保","－","臺北市內湖區基湖路1號2樓","	83213541","廖福生","唐亞聖","唐亞聖","總經理","鄭鈺潔","02-2656-0608","2021/01/29","2025/06/10",新台幣                 10.0000元,149880000,14988000,0,0,個別,每年,董事會,"永豐金證券(股)公司股務代理部","02-2381-6288","臺北市中正區博愛路17號3樓","資誠聯合會計師事務所","林雅慧","胡智華","GREENET","2F, No. 1, Jihu Rd. Neihu Dist.Taipei City , Taiwan","-","ir.gn@greenet.com.tw","https://greenet.com.tw/","－","－","－","－","-","-"
"7843","英柏得科技股份有限公司","英柏得","半導體業","－","新竹市東區金山八街1號7樓","	54269123","林傳生","林傳生","張家齊","技術副總經理","陳瓊貞","03-5798928","2013/06/25","2025/07/17",新台幣                 10.0000元,334400000,33440000,0,0,合併,每年,股東會,"宏遠證券股份有限公司股務代理部","02-23268818","臺北市信義路四段236號3樓","安永聯合會計師事務所","胡慎緁","邱琬茹","EmBestor","7F, No.1, Chinshan 8th St., East Dist.Hsinchu City 30080, Taiwan (R.O.C.)","03-5798909","IR@embestor.com","http://www.embestor.com","－","－","－","－","http://www.embestor.com","http://www.embestor.com"
"7846","德揚科技股份有限公司","德揚","綠能環保","－","新竹縣湖口鄉光復南路55號","	27661171","倪惠敏","范綱鈞","范綱鈞","總經理","徐瑞鴻","03-5973337","2005/04/07","2025/06/26",新台幣                 10.0000元,344116520,34411652,0,0,個別,每年,董事會,"兆豐證券股份有限公司股務代理部","02-23278988","台北市中正區忠孝東路2段95號1樓","資誠聯合會計師事務所","葉芳婷","田中玉","HTC & SOLAR","No. 55 Guangfu S .Rd., Hukou ShiangHsinchu County 303, Taiwan","03-5973073","ir7846@htcsolar.com","https://www.htcsolar.com/","－","－","－","－","https://www.htcsolar.com/","https://www.htcsolar.com/"
"7847","豊漁股份有限公司","豊漁","觀光餐旅","－","新北市三重區光復路2段88巷22弄8號","	90323071","朱雨延理","蕭伊雲","翁瑞燦","財務長","蕭伊雲","02-87738897","2022/06/21","2025/06/26",新台幣                 10.0000元,290000000,29000000,0,0,合併,每年,股東會,"群益金鼎證券股份有限公司","02-27023999","台北市大安區敦化南路2段97號B2","安永聯合會計師事務所","陳智忠","呂倩雯","Li Yu","No. 8, Aly. 22, Ln. 88, Sec. 2, Guangfu Rd., Sanchong Dist.New Taipei City  Taiwan R.O.C.","02-87738997","gary.tseng@chuyu.com.tw","www.chu-yu.com.tw","－","－","－","－","www.chu-yu.com.tw","www.chu-yu.com.tw"
"7848","騏億鑫科技股份有限公司","騏億鑫","其他電子業","－","台南市麻豆區新生南路161號1樓","	54560958","洪國庭","洪國庭","洪國庭","董事長兼總經理","陳美貞","(04)25670993","2014/06/11","2025/07/29",新台幣                 10.0000元,298000000,29800000,0,0,合併,每年,董事會,"永豐金證券(股)公司股務代理部","(02)23816288","台北市中正區博愛路17號3樓","資誠聯合會計師事務所","王玉娟","劉美蘭","CYH","1 F., No. 161, Xinsheng S. Rd., Madou Dist.,Tainan City 721003, Taiwan (R.O.C)","(04)25672350","jen@cyhco.com.tw","https://www.chiyihsin.com/","－","－","－","－","https://www.chiyihsin.com/","https://www.chiyihsin.com/"
"7849","旭誼工程股份有限公司","旭誼","其他電子業","－","新竹縣竹北市自強南路8號10樓之3","	53789759","鄧在國","葉尚錞","林君彥","財務長","葉宴汝","035508638","2012/01/11","2025/08/01",新台幣                 10.0000元,118923420,11892342,0,0,個別,每年,股東會,"台新綜合證券股務代理部","02-2504-8125","台北市中山區建國北路一段 96 號 B1","勤業眾信聯合會計師事務所","邱盟捷","王浚宇","Shine Passion","10F.-3, No. 8, Ziqiang S. Rd.Zhubei City, Hsinchu County Taiwan","035508636","IR@spte.com.tw","https://www.spte.com.tw/","－","－","－","－","https://www.spte.com.tw/","https://www.spte.com.tw/"
"7850","寶泰生醫股份有限公司","寶泰生醫","生技醫療業","－","台北市信義區松智路1號3樓","	50997769","宋豪麟","宋豪麟","宋豪麟","總經理","吳品琪","(02)27276289","2019/04/02","2025/08/04",新台幣                 10.0000元,976587500,97658750,0,0,個別,每年,股東會,"富邦綜合證券(股)公司股務代理部","(02)23611300","台北市中正區許昌街17號11樓","勤業眾信聯合會計師事務所","謝東儒","趙永祥","PAH","3F., NO. 1, Songzhi Rd., Xinyi Dist.Taipei City, Taiwan(R.O.C)","(02)27276279","ir@ protectvac.com","https://www.protectvac.com","－","－","－","－","https://www.protectvac.com","https://www.protectvac.com"
"7851","英屬開曼群島商慧康生活科技(股)","慧康生技*-KY","生技醫療業","KY","Suite 102, Cannon Place, P.O. Box 712, North Sound Rd.","	54375530","鄧居義","鄧居義","趙晨浩","資深財會經理","鄧居義","(02)8797-6661","2013/06/27","2025/11/19",新台幣                  5.0000元,338455725,67691145,0,0,合併,每年,股東會,"中國信託商業銀行(股)公司代理部","(02)6636-5566","臺北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","林冠宏","陳憲正","H2 INC.","4 F., No. 32, Aly. 18, Ln. 478, Ruiguang Rd., Neihu DistTaipei City 114063, Taiwan (R.O.C.)","(02)8797-6617","h2-tw-fa@health2sync.com","https://www.health2sync.com/tw","－","－","－","－","https://www.health2sync.com/tw","https://www.health2sync.com/tw"
"7853","政美應用股份有限公司","政美應用","半導體業","－","新竹縣竹北市台元一街8號4樓之9","	89339624","蔡政道","蔡政道","周庭卉","財務長","暫缺","03-5601788","1995/02/28","2025/09/30",新台幣                 10.0000元,479250000,47925000,0,0,合併,每年,股東會,"永豐金證券(股)公司股務代理部","02-23816288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","陳明煇會計師","蔡美貞會計師","cmit","4F-9, No. 8,Taiyuan 1st St., Zhubei CityHsinchu County 302, Taiwan (R.O.C.)","03-5601766","IR@cmi-tw.com","https://www.cmi-tw.com","－","－","－","－","https://www.cmi-tw.com","https://www.cmi-tw.com"
"7854","佐茂股份有限公司","佐茂","電腦及週邊設備業","－","高雄市前鎮區鎮北里擴建路1之26號10樓","	16451445","葉秋枝","吳建銘","吳謹樺","業務部副理","吳冠邦","(07)8157868","1998/03/31","2025/10/30",新台幣                 10.0000元,403000000,40300000,0,0,合併,每年,董事會,"福邦證券股份有限公司股務代理部","(02)23836888","台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","吳建志","廖阿甚","JMS","10 F., No. 1-26, Kuojian Rd., Qianzhen DistKaohsiung City 806620, Taiwan (R","078154982","jms@jms.com.tw","http://www.jms.com.tw","－","－","－","－","http://www.jms.com.tw","http://www.jms.com.tw"
"7855","和運租車股份有限公司","和運租車","其他","－","台北市中山區松江路121號15樓","	70364778","劉源森","謝富來","涂德義","執行副總","陳佩君","02-2502-5686","1999/05/24","2025/09/26",新台幣                 10.0000元,1925279280,192527928,0,0,合併,每年,股東會,"台新綜合證券股務代理部","02-2504-8125","臺北市中山區建國北路一段96號B1","資誠聯合會計師事務所","林佳鴻","林瑟凱","HLC","15 F., No. 121, Songjiang Rd., Zhongshan Dist.Taipei City 104474, Taiwan (R.O.C.)","02-2518-2880","investor@hotaileasing.com.tw","https://www.hotaileasing.com.tw","－","－","－","－","https://www.hotaileasing.com.tw","https://www.hotaileasing.com.tw"
"7856","漢民測試系統股份有限公司","漢測","半導體業","－","新竹市埔頂路18號9樓之2","	27440348","林冬青","王子建","王子建","總經理","張惠美","(03)583-5688","2004/09/08","2025/09/17",新台幣                 10.0000元,271770000,27177000,0,0,合併,每年,股東會,"永豐金證券股務代理部","(02)2381-6288","台北巿中正區博愛路17號3樓","資誠聯合會計師事務所","李典易","鄭雅慧","HTSI","9 F.-2, No. 18, Bade Rd., East Dist.,Hsinchu City 300031, Taiwan (R.O.C.)","(03)567-8886","IR@hermes-testing.com.tw","https://www.hermes-testing.com.tw/","－","－","－","－","https://www.hermes-testing.com.tw/","https://www.hermes-testing.com.tw/"
"7857","合水先進環境技術股份有限公司","合水先進","綠能環保","－","臺北市信義區信義路五段2號4樓","	54275455","潘書鴻","潘書鴻","陳劭杰","財務長","蔡宜庭","(02)2758-1455","2013/06/06","2025/08/28",新台幣                 10.0000元,456560000,45656000,0,0,合併,每季,董事會,"台新綜合證券(股)公司股務代理部","(02)2504-8125","台北市中山區建國北路一段96號B1","勤業眾信聯合會計師事務所","呂宜真","黃毅民","AsWater","4 F., No. 2, Sec. 5, Xinyi Rd. Xinyi Dist.,Taipei City 110013, Taiwan (R.O.C.)","(02)2758-1457","aswater@aswater.com.tw","https://www.aswater.com.tw","－","－","－","－","https://www.aswater.com.tw","https://www.aswater.com.tw"
"7858","芝普企業股份有限公司","芝普","化學工業","－","桃園市八德區豐成街22號","	23290121","林士堯","趙文義","劉小茜","副總經理","趙文義","03-3653300","1989/04/03","2025/09/26",新台幣                 10.0000元,222370070,22237007,0,0,合併,每年,董事會,"中國信託商業銀行(股)公司代理部","02-6636-5566","臺北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","莊碧玉","尤志峰","E-CHEM","No.22, Fongcheng St.,Bade Dist., Taoyuan City , Taiwan","03-3653302","invest@echemsemi.com","https://www.echemsemi.com/","－","－","－","－","https://www.echemsemi.com/","https://www.echemsemi.com/"
"7860","得生製藥股份有限公司","得生製藥","生技醫療業","－","台南市永康區環工路42號","	22684196","許海上","許海上","楊怡琳","財務處處長","方嘉宏","(06)2311-636","1987/11/18","2025/09/09",新台幣                 10.0000元,320000000,32000000,0,0,合併,每年,董事會,"福邦證券股份有限公司","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","徐惠榆","葉芳婷","TEH SENG","No.42,Huan Gong Road,Yong Kang Dist.Tainan 710001,Taiwan R.O.C","(06)2334-596","yilinyang@tehseng.com","http://www.tehseng.com/","－","－","－","－","?L","?L"
"7861","貝爾威勒電子股份有限公司","貝爾威勒","電子零組件業","－","桃園市桃園區中正路1071號9樓之1","	28756169","徐瑞瑛","徐瑞瑛","王俊智","財務長","周世玲","886-3-3587777","2007/07/16","2025/11/12",新台幣                 10.0000元,646000000,64600000,0,0,合併,每年,董事會,"元大證券股份有限公司股務代理部","02-25865859","台北市大安區敦化南路二段67號B1","安侯建業聯合會計師事務所","黃泳華","蔡孟娟","BellWether","9 F.-1, No. 1071, Zhongzheng Rd., Taoyuan Dist.,Taoyuan City, Taiwan (R.O.C.)","886-3-3179922","ir@bellwether-corp.com","www.bellwether-corp.com","－","－","－","－","www.bellwether-corp.com","www.bellwether-corp.com"
"7862","聚泰環保材料科技股份有限公司","聚泰","紡織纖維","－","彰化縣二水鄉南通路一段20巷50號","	53493329","周紹華","周紹華","周紹華","總經理","洪綾霞","04-8796000","2011/07/15","2025/10/22",新台幣                 10.0000元,400000000,40000000,0,0,個別,每年,董事會,"華南永昌綜合證券股務代理部","(02)2718-6425","台北市民生東路四段54號4樓","建智聯合會計師事務所","廖年傑","陳靜宜","AceGreen","No. 50, Ln. 20, Sec. 1, Nantong Rd.,Ershui TownshipChanghua County 530017,Taiwan (R.O.C.)","04-8796999","ir@acegreen.com.tw","https://www.acegreen.com.tw","－","－","－","－","https://www.acegreen.com.tw","https://www.acegreen.com.tw"
"7863","中科國際物流股份有限公司","中科物流","航運業","－","台中市大雅區科雅西路29號","	29182232","陳銀海","金旭東","金旭東","總經理","王素萍","0425653288","2006/06/23","2025/09/30",新台幣                 10.0000元,300000000,30000000,0,0,個別,每年,股東會,"凱基證券股份有限公司","02-23892999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","郭乃華","李麗凰","CTSPL","No. 29, Keya W. Rd., Daya Dist.,Taichung City 428 , Taiwan (R.O.C.)","0425653208","ctspl-spokesman@ctspl.com.tw","https://www.ctspl.com.tw/Home/Index","－","－","－","－","https://www.ctspl.com.tw/Home/Index","https://www.ctspl.com.tw/Home/Index"
"7865","金聯成資源科技股份有限公司","金聯成","綠能環保","－","高雄市小港區茂大街3號","	28302688","陳福松","陳俊銘","陳俊銘","總經理","陳奕潔","078066025","2007/02/06","2025/10/02",新台幣                 10.0000元,184240000,18424000,0,0,合併,每年,股東會,"福邦證券股務代理部","02-23711658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","許瑞軒","王兆群","JIN LIAN CHENG","No. 3, Maoda St., Siaogang DistKaohsiung City, Taiwan (R.O.C.)","078071367","jlc@mifugroup.com","http://www.jlc-ycle.com/","－","－","－","－","http://www.jlc-ycle.com/","http://www.jlc-ycle.com/"
"7866","丹立電子股份有限公司","丹立","半導體業","－","新北市中和區中正路716號9樓之8","	53411967","詹鈞傑","葉偉超","黃啟芳","策略長","楊昕","(02)82273195","2011/05/26","2025/10/16",新台幣                 10.0000元,386712130,38671213,0,0,個別,每年,股東會,"康和綜合證券股份有限公司","02-87871118","台北市信義區基隆路一段176號B1樓","安侯建業聯合會計師事務所","陳明輝","寇惠植","DLI","9F-8, No. 716, Zhongzheng Road, Zhonghe DistrictNew Taipei City","(02)82278088","service@dli-memory.com.tw","https://www.dli-memory.com/","－","－","－","－","https://www.dli-memory.com/","https://www.dli-memory.com/"
"7867","特力屋股份有限公司","特力屋","居家生活","－","台北市內湖區新湖三路23號5樓","	89390488","何湯雄","張&#26658;青","蔣毓婷","總監","李國芳","02-8791-6668","1995/03/01","2025/10/16",新台幣                 10.0000元,960000000,96000000,0,0,合併,每年,股東會,"福邦證券股份有限公司股務代理部","02-2371-1658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","許晉銘","洪國田","TLW","5F., No. 23, Hsin Hu 3rd Rd., Nei Hu 114Taipei , Taiwan , R.O.C.","02-8791-5326","t-fin-stock@TLWgo.com","www.trplus.com.tw","－","－","－","－","www.trplus.com.tw","www.trplus.com.tw"
"7868","聖育科技股份有限公司","聖育","資訊服務業","－","臺北市內湖區安康路20號3樓","	28226795","許恆壽","許恆壽","高偉誌","業務副總","林崇杰","(02)2797-8833","2006/10/05","2025/10/21",新台幣                 10.0000元,222396460,22239646,0,0,合併,每年,股東會,"中國信託商業銀行代理部","(02)6636-5566","臺北市中正區重慶南路一段83號5樓","安侯建業聯合會計師事務所","莊鈞維","傅泓文","INFORCOM","3 F., No. 20, Ankang Rd., Neihu Dist.Taipei City 114044, Taiwan (R.O.C.)","(02)2658-9797","ir@inforcom.com.tw","https://www.inforcom.com.tw/","－","－","－","－","https://www.inforcom.com.tw/","https://www.inforcom.com.tw/"
"7869","宏于電機股份有限公司","宏于電機","電機機械","－","新北市樹林區武林街2之3號","	22418992","詹家榮","詹家榮","謝世澤","總經理特助","陳英傑","02-2681-8008","1987/04/03","2025/12/22",新台幣                 10.0000元,272410000,27241000,0,0,合併,每年,股東會,"元大證券股份有限公司股務代理部","02-2586-5859","臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","莊碧玉會計師","胡家熀會計師","HYEC","No. 2-3, Wulin St., Shulin Dist.New Taipei City 238, Taiwan (R.O.C.)","02-2681-6006","IR@horngyu.com","https://www.horngyu.com","－","－","－","－","https://www.horngyu.com","https://www.horngyu.com"
"7870","聯剛科技股份有限公司","聯剛科技","其他電子業","－","新北市汐止區南陽街258號10樓","	16608116","莊瑞松","莊士逸","莊士逸","總經理","廖秀娥","(02)27263239","1998/07/21","2025/11/21",新台幣                 10.0000元,184000000,18400000,0,0,個別,每年,股東會,"台新綜合證券股份有限公司","(02)25048125","台北市中山區建國北路一段96號B1","安侯建業聯合會計師事務所","蔡孟娟","黃泳華","ACCO","10F,No.258 Nanyang St.,Xizhi Dist,New Taipei City 221,Taiwan","(02)27281322","sales@accordance.com.tw","https://www.accordance.com.tw","－","－","－","－","https://www.accordance.com.tw","https://www.accordance.com.tw"
"7871","安立璽榮醫藥股份有限公司","安立璽榮-KY","生技醫療業","KY","台北市南港區忠孝東路七段508號16樓之3","	00651344","陳泓愷","陳泓愷","許志宏","財務長","蕭惠文","(02)27827700","2017/01/13","2026/01/13",新台幣                 10.0000元,1342781940,134278194,0,0,合併,每年,股東會,"中國信託商業銀行(股)公司代理部","(02)23111838","臺北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","鄧聖偉","蔡蓓華","Elixiron-KY","16F-3 No.508, Sec.7, ZhongXiao E. Rd., Nangang Dist.,Taipei City 115011,Taiwan (R.O.C)","(02)27827707","info@elixiron.com","https://elixiron.com","－","－","－","－","https://elixiron.com/corporate.php?rid=9&lang=tw","https://elixiron.com/corporate.php?rid=9&lang=tw"
"7872","登豐微電子股份有限公司","登豐","半導體業","－","新北市汐止區工建路366號6樓","	28899700","王源銘","王源銘","王源銘","董事長兼總經理","林明慧","26499168","2007/12/20","2025/12/22",新台幣                 10.0000元,300000000,30000000,0,0,合併,每年,股東會,"永豐金證券(股)公司股務代理部","2381-6288","台北市中正區博愛路17號3樓","資誠聯合會計師事務所","葉翠苗","鄭雅慧","GS","6 F., No. 366, Gongjian Rd., Xizhi Dist., New Taipei City 221012, Taiwan6 F., No. 366, Gongjian Rd., Xizhi Dist.","26498028","pr@gstekic.com","http://www.gstekic.com","－","－","－","－","http://www.gstekic.com","http://www.gstekic.com"
"7875","安圖斯科技股份有限公司","安圖斯","電腦及週邊設備業","－","新北市汐止區新台五路一段88號6樓","	52296721","侯知遠","李占傑","李占傑","總經理","彭懿玲","(02)26960289","2016/09/20","2025/11/21",新台幣                 10.0000元,200000000,20000000,0,0,合併,每年,股東會,"永豐金證券股務代理部","(02)2381-6288","台北市中正區博愛路17號3樓","資誠聯合會計師事務所","林永智","王方瑜","Altos","6F., No. 88, Sec. 1, Xintai 5th Rd.New Taipei City 22142 , Taiwan ( R.O.C.)","(02)86913444","investor.relations@altoscomputing.com","www.altoscomputing.com","－","－","－","－","www.altoscomputing.com","－"
"7876","鼎晉生技股份有限公司","鼎晉生技","生技醫療業","－","新竹縣竹北市生醫五路 66 號 11 樓之 6、7 (新竹生醫園區)","	82943056","王慧君","周珮芬","周珮芬","執行長","莊佳容","(02)2786-1217","2020/12/10","2025/11/24",新台幣                 10.0000元,1070302500,107030250,0,0,個別,每年,股東會,"元富證券股份有限公司股務代理部","(02)2768-6668","台北市松山區光復北路11巷35號地下一樓","資誠聯合會計師事務所","鄧聖偉","黃珮娟","OBIGEN PHARMA","11F.-6 & 11F.-7, No. 66, Shengyi 5th RoadZhubei City, Hsinchu County, Taiwan","(02)2786-1211","contactus@obigenpharma.com","https://www.obigenpharma.com/","－","－","－","－","https://www.obigenpharma.com/","https://www.obigenpharma.com/board-of-directors"
"7877","海利普電子科技股份有限公司","海利普","綠能環保","－","台北市內湖區瑞光路34號7樓","	28128534","謝宇霖","郭明潔","龔鍾嶸","財務長","吳仁懷","02-2791-5585","2006/03/22","2025/11/27",新台幣                 10.0000元,388566850,38856685,0,0,合併,每年,股東會,"元富證券股份有限公司股務代理部","02-2768-6668","台北市光復北路11巷35號B1樓","資誠聯合會計師事務所","潘慧玲","黃珮娟","TEINCO","7F., No.34, Ruiguang Rd.Neihu Dist., Taipei City 114, Taiwan(ROC","02-2791-6685","teinco1@teinco.com.tw","https://www.teinco.com.tw/","－","－","－","－","https://www.teinco.com.tw/index.php?action=contact","https://www.teinco.com.tw/index.php?action=contact"
"7878","藥祇生醫股份有限公司","藥祇","生技醫療業","－","新北市汐止區新台五路一段93號22樓之1","	83379922","吳月禎","吳月禎","林宛潔","財會主管","吳月禎","(02)2793-8665","2021/01/25","2025/11/27",新台幣                 10.0000元,535365800,53536580,0,0,個別,每年,股東會,"兆豐證券股務代理本部","(02)3393-0898","台北市中正區忠孝東路二段95號1樓","資誠聯合會計師事務所","顏裕芳","黃珮娟","PHARMASAGA","22 F.-1, No. 93, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221416, Taiwan (R.O.C.)","無","contact@pharmasaga.com","https://www.pharmasaga.com","－","－","－","－","https://www.pharmasaga.com/%e6%8a%95%e8%b3%87%e4%ba%ba%e5%b0%88%e5%8d%80/","https://www.pharmasaga.com/%e5%85%ac%e5%8f%b8%e6%b2%bb%e7%90%86/"
"7879","益材科技股份有限公司","益材科技","電機機械","－","嘉義縣朴子市新庄里馬稠後園區十七路123號","	28190213","翁冠群","翁冠群","翁冠群","總經理","蔡佳良","(03)349-2303","2006/06/08","2026/01/23",新台幣                 10.0000元,400000000,40000000,0,0,個別,每年,股東會,"元大證券股份有限公司股務代理部","(02)2586-5859","台北市大安區敦化南路二段67號B1","勤業眾信聯合會計師事務所","謝明忠會計師","呂宜真會計師","AMS","No. 123, Machouhou Park 17th RoadPuzi City, Chiayi County, Taiwan(R.O.C.)","(03)349-3863","ir@amsys.com.tw","https://www.amsys.com.tw","－","－","－","－","-","-"
"7880","聖凰科技股份有限公司","聖凰","半導體業","－","新竹市東區埔頂里慈雲路118號11樓之1","	27658788","周傳華","周傳華","施坤良","營運處協理","吳瑞聰","(04)2565-3499","2005/04/04","2025/11/26",新台幣                 10.0000元,265000000,26500000,0,0,合併,每年,股東會,"統一綜合證券(股)公司股務代理部","(02)2746-3797","台北市松山區東興路8號B1","安侯建業聯合會計師事務所","呂倩慧","鄭安志","spti","11F.-1, No. 118, Ciyun Rd. East Dist.,Hsinchu City, Taiwan","(04)2569-1553","ir@spti.com.tw","www.spti.com.tw","－","－","－","－","www.spti.com.tw","www.spti.com.tw"
"7881","科明儀器股份有限公司","科明","生技醫療業","－","新北市中和區中和路366號13樓之1","	54275531","江勁賢","江勁賢","陳昱逢","總經理特助","葉雅婷","02-89213889","2013/06/07","2025/11/26",新台幣                 10.0000元,270000000,27000000,0,0,合併,每年,股東會,"富邦綜合證券股務代理部","02-23611300","台北市中正區許昌街17號11樓","資誠聯合會計師事務所","王菘澤","游淑芬","EYECARE","13 F.-1, No. 366, Zhonghe Rd., Zhonghe Dist.New Taipei City 235605, Taiwan (R.O.C.)","02-89213589","ir@eyecaretech.com.tw","https://www.eyecaretech.com.tw","－","－","－","－","https://www.eyecaretech.com.tw","https://www.eyecaretech.com.tw"
"7882","倍利生技創業投資股份有限公司","倍利創投","其他","－","台北市中正區忠孝西路一段6號14樓","	54367623","黃顯華","許哲雄","許哲雄","總經理","巫欣蓓","(02)8979-5678","2013/10/15","2025/12/09",新台幣                 10.0000元,2052822290,205282229,0,0,個別,每年,股東會,"福邦證券股份有限公司股務代理部","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","廖婉怡","謝建新","Beiley Biofund","14F., No. 6, Sec.1, Zhongxiao W. Rd., Zhongzheng Dist.,Taipei, Taiwan","(02)2371-7882","ir@beileybiofund.com","https://www.beileybiofund.com/","－","－","－","－","https://www.beileybiofund.com/","https://www.beileybiofund.com/"
"7883","饗賓餐旅事業股份有限公司","饗賓","觀光餐旅","－","桃園市大園區五青路150巷12號","	79955280","陳毅航","陳毅航","許瀚云","副總經理","周志豪","(03)3810288","2002/05/08","2026/01/23",新台幣                 10.0000元,609760000,60976000,0,0,合併,每年,董事會,"元大證券股份有限公司股務代理部","(02)2586-5859","台北市大安區敦化南路二段67號B1","勤業眾信聯合會計師事務所","張青霞會計師","邱盟捷會計師","FEASTOGETHER","No. 12, Ln. 150, Wuqing Rd., Dayuan DistTAOYUAN CITY, TAIWAN (R.O.C.)","(03)3810920","service@eatogether.com.tw","http://www.feastogether.com","－","－","－","－","http://www.feastogether.com","http://www.feastogether.com"
"7885","宏羚股份有限公司","宏羚","其他電子業","－","新北市五股區五工二路114號6樓","	04822794","章孝祺","林朝碧","章孝祺","董事長","林文國","02-2299-9889","1982/03/02","2026/01/16",新台幣                 10.0000元,292000000,29200000,0,0,合併,每年,股東會,"台新證券股務代理部","02-2504-8125","台北市中山區建國北路一段96號B1","資誠聯合會計師事務所","阮呂曼玉","林雅慧","HONLYNN","6F, No.114, Wugong 2nd RD.,Wugu Dist., New Taipei City, Taiwan","02-2299-9559","invest@honlynn.com.tw","https://www.honlynn.com.tw","－","－","－","－","https://www.honlynn.com.tw/pages/new-page-6","https://www.honlynn.com.tw/pages/new-page-4"
"7886","科建國際實業股份有限公司","科建","半導體業","－","台中市南屯區精科中二路22號5樓","	27966188","劉元周","吳智盛","吳智盛","副董事長暨總經理","洪欣儀","(04)2350-6886","2005/11/02","2026/01/19",新台幣                 10.0000元,249780000,24978000,0,0,合併,每年,股東會,"中國信託商業銀行股務代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","王翔民","劉力維","KOJEM","5 F., No. 22, Jingke Central 2nd Rd., Nantun Dist.,Taichung City, Taiwan.","(04)2350-8998","invest@kojem.com.tw","https://www.kojem.com.tw/","－","－","－","－","https://www.kojem.com.tw/","https://www.kojem.com.tw/"
"7887","宇川精密材料科技股份有限公司","宇川精材","半導體業","－","新竹縣竹北市文興路一段358號2樓","	53322851","郭文哲","郭文哲/陳建榮","陳祖華","財務主管","廖忠賢","(06)505-0135","2011/03/23","2026/01/13",新台幣                 10.0000元,817200000,81720000,0,0,個別,每年,董事會,"福邦證券股份有限公司股務代理部","(02)2371-1658","台北市中正區忠孝西路一段6號6樓","安侯建業聯合會計師事務所","張淑瑩","韓沂璉","PPMI","2 F., No. 358, Sec. 1, Wenxing Rd.Zhubei City, 302053, TAIWAN, R.O.C.","(06)505-0138","ir@ppmiglobal.com","https://www.ppmiglobal.com/","－","－","－","－","https://www.ppmiglobal.com/","https://www.ppmiglobal.com/"
